0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.1866784,0.3659851,0.25667888,0.4004539,0.33444482,0.33401015,0.3620667,0.2512367,0.2730715,0.24809155,0.4815071,0.40754998,0.33815745,0.2625736,0.25515586,0.3800475
0.19298063,0.23635083,0.23080987,0.24327137,0.21819037,0.2097758,0.21070817,0.27477074,0.20000705,0.23039277,0.22289477,0.18344882,0.18537578,0.21230952,0.22584851,0.22159806
0.38440406,0.4674898,0.49993896,0.4396631,0.45132953,0.3011713,0.44342157,0.49067506,0.45144716,0.43193474,0.42812946,0.36743927,0.36022648,0.44844866,0.4192698,0.34285924
0.35674992,0.35910597,0.35429534,0.30679023,0.3645954,0.35589272,0.45259202,0.34720248,0.330517,0.38684213,0.337883,0.43305406,0.3783042,0.38763335,0.37978664,0.36827806
0.22357169,0.24865727,0.23977168,0.24357088,0.25168788,0.21515864,0.2529013,0.28527248,0.23998149,0.2605855,0.2494255,0.24564238,0.25630125,0.26745698,0.24875769,0.26229817
0.37890843,0.3645063,0.44969025,0.57991123,0.563757,0.54353285,0.3903833,0.29940656,0.51468307,0.42787883,0.5368759,0.58017004,0.5847685,0.3775379,0.46330044,0.39898887
0.2983106,0.35686612,0.42945212,0.31794998,0.4066433,0.26088288,0.4328706,0.35362193,0.38196662,0.3916781,0.38110596,0.28213283,0.34039924,0.32437223,0.48171574,0.431271
0.37936765,0.29739144,0.3493467,0.3630194,0.3634418,0.31779987,0.32382506,0.37581155,0.31553695,0.33920154,0.35484335,0.32692245,0.3481187,0.3443958,0.319862,0.32842427
0.40895844,0.3370467,0.3826388,0.4469675,0.42609194,0.43896192,0.3184475,0.35798654,0.36150023,0.38759848,0.38316673,0.40069968,0.2925419,0.36960083,0.41633204,0.40204686
0.34101978,0.32539493,0.35848024,0.4237838,0.40303257,0.3808234,0.3797481,0.33127004,0.3829839,0.42758888,0.3794444,0.38700512,0.38493034,0.34944707,0.4118619,0.40256104
0.24093655,0.2600691,0.2822536,0.24873078,0.26572704,0.28766298,0.26868722,0.28618404,0.29880896,0.28899962,0.3099033,0.30969855,0.28632998,0.26267266,0.28361455,0.30018517
0.25443113,0.21190304,0.26786742,0.24489933,0.33764446,0.26996076,0.24921183,0.2817463,0.2402407,0.28654274,0.28851175,0.26885775,0.2829418,0.28870237,0.3357441,0.29611978
0.25534734,0.2491687,0.2556869,0.270343,0.27183118,0.25188327,0.29333666,0.24089499,0.26693067,0.3000255,0.3004833,0.28688967,0.26294255,0.2349902,0.23874605,0.31279474
0.13298857,0.10123683,0.15271984,0.14709774,0.11964832,0.11508943,0.18388468,0.14102945,0.114853635,0.13848384,0.11356815,0.1548404,0.09279297,0.13857047,0.14758234,0.14896385
0.2700584,0.24636011,0.3022394,0.26886287,0.27886477,0.29417557,0.2777557,0.30763334,0.28193587,0.28290036,0.30962542,0.3035297,0.25914994,0.26757807,0.29472008,0.32077572
0.30882415,0.28187534,0.34385177,0.31075928,0.2821978,0.23509516,0.3639431,0.3702476,0.32423398,0.3606014,0.31823263,0.33844417,0.3205452,0.34343016,0.41345757,0.3802149
0.5712277,0.4776176,0.5118065,0.6010497,0.5737676,0.35835466,0.5408217,0.44413316,0.42939475,0.39344984,0.5934484,0.42935687,0.45026353,0.45847404,0.55947196,0.48769602
0.30723482,0.28133246,0.41050503,0.35838252,0.37677988,0.25161391,0.39699417,0.3649552,0.31062338,0.3672854,0.3570057,0.34106213,0.35397628,0.3168827,0.31207004,0.38722187
0.3127598,0.35334095,0.34804288,0.3847757,0.38244912,0.38086826,0.4213179,0.34132737,0.36986512,0.36367968,0.4671848,0.41716284,0.35667846,0.35797918,0.35317218,0.3912051
0.36845398,0.32341084,0.36564493,0.42789695,0.39793557,0.34231094,0.3439819,0.35439733,0.34560326,0.36551338,0.35544512,0.33883512,0.30472332,0.35868752,0.33424738,0.40533388
0.2787023,0.3140384,0.32940403,0.3238651,0.42739594,0.38341928,0.27925602,0.27077115,0.3554562,0.34038952,0.3928824,0.29278743,0.2799076,0.3453564,0.28524637,0.29531756
0.30365416,0.31494063,0.3484135,0.2847358,0.28652808,0.25360245,0.30937436,0.30938962,0.30110636,0.28115845,0.29965955,0.2090341,0.2596813,0.29259568,0.35423067,0.32308766
0.1840871,0.19130081,0.18317375,0.19712855,0.2136101,0.218418,0.1848462,0.21637577,0.19988728,0.20654184,0.2546985,0.2006697,0.19990811,0.20389095,0.22619675,0.18037072
0.3059022,0.26908767,0.34822202,0.34177235,0.40797222,0.3798911,0.31861418,0.31749904,0.33769414,0.33647984,0.3818223,0.33441076,0.35741535,0.32426405,0.4077887,0.32499784
0.1252947,0.11902797,0.12956378,0.1194998,0.110010944,0.12932386,0.12298605,0.11784231,0.13528663,0.13226143,0.16874957,0.09976278,0.14029083,0.15199034,0.14728785,0.11403203
0.24185364,0.2886115,0.2531865,0.22858211,0.29847074,0.30501813,0.30779862,0.28253233,0.27716637,0.2616615,0.2816003,0.29452077,0.2829811,0.27243537,0.2867475,0.3246531
0.34382182,0.23318398,0.317696,0.27445158,0.28103492,0.2679107,0.31471643,0.3130781,0.26050338,0.31223002,0.29121676,0.25801313,0.28201622,0.31096226,0.31616187,0.32450673
0.3178981,0.3619093,0.49309307,0.40988538,0.4269659,0.37761772,0.32212222,0.46004412,0.2554765,0.4110344,0.3606867,0.3903226,0.3808521,0.4090625,0.3590936,0.44462323
0.31518176,0.35026932,0.44430628,0.4127756,0.39079338,0.45685667,0.34423152,0.4533758,0.37707862,0.36312458,0.33254772,0.395447,0.5107628,0.41675404,0.440501,0.44819257
0.4632388,0.3175139,0.59265184,0.512536,0.40670922,0.41379502,0.44254586,0.41512817,0.4922727,0.48927653,0.61630964,0.4374474,0.53339326,0.49676076,0.5072458,0.4580704
0.31137252,0.3152601,0.3993689,0.38453656,0.34474695,0.37474728,0.32588208,0.39220005,0.32683447,0.4254849,0.36112285,0.39845598,0.3710436,0.35298386,0.438407,0.42361158
0.23446473,0.2647013,0.34337032,0.2882417,0.24822748,0.280807,0.29685664,0.2763105,0.26254067,0.24574277,0.30671817,0.28636655,0.22404307,0.27601022,0.31765103,0.32440227
0.42570397,0.4122583,0.40061876,0.49835837,0.45706856,0.5262257,0.47268963,0.36072114,0.37874326,0.2958725,0.57774657,0.30297518,0.47037345,0.44929025,0.41478977,0.47554377
0.40555328,0.38503072,0.3399431,0.40189347,0.43210733,0.3968504,0.35291195,0.43374994,0.32937628,0.33594346,0.4319203,0.39488488,0.4122216,0.36312562,0.46922737,0.34489024
0.4283275,0.37494367,0.45601234,0.32589287,0.504873,0.4267092,0.4812511,0.4985759,0.4417171,0.45369878,0.48633316,0.39641652,0.49528491,0.5054765,0.482708,0.44644794
0.2507728,0.24244907,0.40707746,0.2975302,0.32297114,0.27234626,0.32386586,0.38868064,0.28163996,0.3108592,0.32001317,0.30251083,0.31144437,0.24551325,0.31465295,0.37832314
0.264292,0.28166854,0.275963,0.31623948,0.29612842,0.25616506,0.29939824,0.2716487,0.32749262,0.33290383,0.30186304,0.31864637,0.2935493,0.28504032,0.32824948,0.2699053
0.09413871,0.1903341,0.2777316,0.23144384,0.14369567,0.26073006,0.14298613,0.18913564,0.16096874,0.13979487,0.18155032,0.26070312,0.17512462,0.24956618,0.15824842,0.19210726
0.44450793,0.35048857,0.5222564,0.44205493,0.44939828,0.52769333,0.42093715,0.46585828,0.44249353,0.5147636,0.44874242,0.47467157,0.52168125,0.4433563,0.48682997,0.55452263
0.33622876,0.33784732,0.3307385,0.41123888,0.39978442,0.41883028,0.38729036,0.3789599,0.3479285,0.37166485,0.3849285,0.37968692,0.39655292,0.38292977,0.4307732,0.39564404
0.26010686,0.24215466,0.30259618,0.2467256,0.24761266,0.22558656,0.31021598,0.21857758,0.21761364,0.2576961,0.27718422,0.2966781,0.2738897,0.2148748,0.27341458,0.25545233
0.2728131,0.2950766,0.31360433,0.34150776,0.26873848,0.2816345,0.33095035,0.2518685,0.27314812,0.32388142,0.2908684,0.31286642,0.23546176,0.28311527,0.29474178,0.20827115
0.26984268,0.26456872,0.33290175,0.2756396,0.33914247,0.29534242,0.29406893,0.3237157,0.2819901,0.34115136,0.297101,0.36042145,0.2779355,0.32107508,0.32944742,0.3517322
0.39360422,0.3775822,0.3271238,0.39852658,0.47188306,0.31840155,0.38922796,0.47725782,0.47746634,0.40231955,0.50751656,0.46295026,0.39492083,0.40605676,0.5139696,0.45550087
0.215814,0.27317098,0.2535716,0.23789078,0.27753195,0.24688306,0.24550311,0.27954665,0.21629053,0.23474103,0.2291343,0.24345209,0.24275744,0.24493809,0.2910972,0.269207
0.33403876,0.3705303,0.36495355,0.44727898,0.43023032,0.38893044,0.38108274,0.3592525,0.35959643,0.3820336,0.41553074,0.4235053,0.37095672,0.37851262,0.38914898,0.3584111
0.25243214,0.2710417,0.26522252,0.27078885,0.23006998,0.29213583,0.2338886,0.23926081,0.216618,0.22014695,0.22790912,0.25603235,0.26182416,0.29215404,0.3192962,0.19980954
0.2184616,0.2350205,0.29583284,0.27731636,0.256112,0.20863879,0.2508577,0.24469292,0.24379234,0.22558,0.2481353,0.28695476,0.19979072,0.18129526,0.30152863,0.26550502
0.15543039,0.20664388,0.23517406,0.2117762,0.2287944,0.26003647,0.235237,0.23705858,0.19466108,0.20284438,0.2405503,0.2442826,0.15080741,0.22041053,0.2649277,0.23849061
0.19463956,0.16635421,0.20790452,0.1626187,0.19532548,0.20811473,0.20428017,0.18431903,0.1826868,0.18024977,0.21426706,0.19281314,0.21608296,0.21646349,0.21191485,0.1483018
0.4098078,0.46153185,0.5487719,0.42899847,0.46974915,0.47383708,0.43989334,0.48315448,0.42810136,0.40202847,0.36596105,0.3253269,0.41306284,0.3969016,0.27829537,0.3507184
0.2005416,0.29540768,0.3376475,0.1976752,0.29156536,0.27370724,0.21117744,0.25064182,0.23086953,0.2420089,0.31209517,0.301614,0.26563925,0.20473206,0.18097964,0.21898802
0.2319459,0.27215895,0.24012059,0.26697442,0.3302063,0.31337303,0.39305878,0.27804404,0.2913308,0.2981477,0.39571443,0.33900955,0.25922325,0.29524204,0.32365227,0.38916487
0.26085073,0.21625517,0.29574686,0.21999349,0.2807854,0.2659431,0.2774861,0.2664117,0.2724862,0.30692422,0.28655878,0.27830353,0.26223654,0.23646611,0.26787832,0.26742387
0.28441226,0.21465153,0.234789,0.24753828,0.26541972,0.2696245,0.28666228,0.2655583,0.23106188,0.24407178,0.23620556,0.29972786,0.26774523,0.24117218,0.26833266,0.3010777
0.22629859,0.19581094,0.22294879,0.20838964,0.27846125,0.27191138,0.25997674,0.21550822,0.24254888,0.19804478,0.30604655,0.24134824,0.21233916,0.22129942,0.23760766,0.26046553
0.306578,0.24905749,0.32175902,0.30708736,0.3589232,0.42002824,0.3438836,0.34775487,0.31003162,0.3462021,0.34439117,0.36734563,0.33690083,0.3502047,0.33269912,0.38045418
0.1686731,0.16509147,0.12677369,0.18113746,0.20460351,0.18067436,0.19418065,0.16215512,0.1353948,0.21207865,0.1812726,0.2012961,0.15906753,0.20274417,0.18515141,0.16622026
0.1776808,0.18085113,0.19377898,0.20527399,0.23633131,0.1938796,0.23279022,0.17749044,0.19169381,0.18741895,0.25512862,0.19343439,0.22191049,0.20841943,0.26586044,0.24538586
0.28625393,0.27105972,0.28152344,0.28734145,0.39222243,0.32318833,0.36652717,0.29385194,0.3336749,0.30005902,0.31891492,0.31880665,0.32156354,0.29270968,0.3278478,0.35008097
0.20292547,0.22621028,0.19686179,0.26542592,0.24829039,0.22986968,0.25778645,0.23614024,0.24348062,0.20854534,0.26010028,0.23226577,0.2413553,0.22471109,0.24008568,0.23939604
0.3628144,0.3341303,0.45263633,0.4060337,0.42096195,0.4313189,0.38913855,0.4068625,0.47515133,0.41312376,0.433217,0.35981634,0.36263934,0.40502068,0.4271933,0.46157432
0.36936775,0.2917663,0.3126723,0.35606965,0.40726608,0.3732181,0.41494384,0.3705759,0.3613793,0.3502012,0.39862564,0.4311663,0.34544897,0.40403038,0.3993114,0.44434246
0.2386389,0.29068008,0.35992846,0.30383956,0.3013202,0.34989947,0.27282357,0.31158015,0.22182769,0.3433463,0.3068649,0.18711562,0.27526018,0.26920706,0.39329353,0.3374371
0.39410284,0.33782828,0.2937091,0.40835136,0.40575266,0.3946606,0.34609967,0.33581555,0.30880123,0.31253922,0.36032128,0.33031672,0.36387193,0.38034284,0.3260145,0.33788353
0.35057896,0.23807026,0.3625021,0.35448572,0.31017342,0.27530482,0.384002,0.34874752,0.3503068,0.32709104,0.32247853,0.31403643,0.29332677,0.32152218,0.31575364,0.31498867
0.32957768,0.21210317,0.34901726,0.2920489,0.364723,0.43426356,0.34770632,0.3399393,0.3747885,0.40882853,0.33084083,0.33107924,0.33054128,0.38345313,0.3704386,0.37834767
0.27499357,0.215165,0.272357,0.25628173,0.29337034,0.26639956,0.3215218,0.27192697,0.18265067,0.30479392,0.24197893,0.27791312,0.22064213,0.25616026,0.255362,0.24477224
0.28058466,0.23953027,0.29374662,0.26072508,0.34365305,0.25703833,0.2857309,0.28452966,0.29265863,0.2600605,0.30076495,0.26872504,0.28303146,0.2927585,0.2908843,0.3353417
0.25863197,0.2499019,0.31523454,0.2903167,0.31897643,0.24019107,0.20223694,0.3071102,0.25881335,0.28183112,0.2647226,0.28993404,0.26294386,0.28290203,0.30577713,0.36376786
0.25202826,0.23965912,0.27674824,0.27637443,0.3251241,0.2729138,0.38041586,0.23496477,0.29317465,0.28561747,0.3386622,0.34195322,0.3212084,0.26328924,0.31562203,0.31675342
0.42707518,0.36636567,0.4420714,0.39619985,0.4697597,0.4233044,0.4941635,0.42876652,0.45337525,0.3955895,0.45908305,0.42016187,0.44745594,0.45974648,0.4684415,0.42824528
0.2716054,0.2891892,0.38812423,0.3710002,0.42371652,0.41568565,0.40507215,0.36438337,0.3324438,0.38486102,0.39328712,0.42405397,0.41859132,0.4339563,0.39952037,0.32900342
0.21500234,0.17719384,0.2392848,0.2680991,0.20728733,0.19614793,0.24602969,0.21130924,0.21834467,0.23711428,0.25063953,0.23850575,0.22043781,0.21790038,0.23769139,0.2278835
0.16353035,0.15866297,0.17315382,0.16371936,0.20318256,0.19549274,0.16823961,0.16864482,0.12395377,0.17048655,0.17545551,0.18778236,0.20048693,0.19639018,0.19400857,0.18272571
0.377749,0.39530206,0.49689433,0.4696078,0.41179073,0.45488352,0.45035824,0.45696065,0.4398784,0.41142812,0.4528556,0.43272588,0.43982124,0.4066213,0.4828468,0.43070555
0.23161739,0.2792348,0.22358246,0.31808737,0.28297818,0.23678489,0.2649785,0.26185855,0.30179065,0.28289172,0.25529596,0.27667755,0.25264725,0.27940062,0.27291107,0.22968847
0.2929211,0.29288077,0.42897853,0.2678212,0.33170772,0.3335861,0.32711786,0.3301289,0.30613968,0.35247105,0.33471957,0.34188244,0.32520893,0.2828073,0.36032897,0.33088624
